DATE,spindx
20000629,1442.39
20000630,1454.60
20000703,1469.54
20000705,1446.23
20000706,1456.67
20000707,1478.90
20000710,1475.62
20000711,1480.88
20000712,1492.92
20000713,1495.84
20000714,1509.98
20000717,1510.49
20000718,1493.74
20000719,1481.96
20000720,1495.57
20000721,1480.19
20000724,1464.29
20000725,1474.47
20000726,1452.42
20000727,1449.62
20000728,1419.89
20000731,1430.83
20000801,1438.10
20000802,1438.70
20000803,1452.56
20000804,1462.93
20000807,1479.32
20000808,1482.80
20000809,1472.87
20000810,1460.25
20000811,1471.84
20000814,1491.56
20000815,1484.43
20000816,1479.85
20000817,1496.07
20000818,1491.72
20000821,1499.48
20000822,1498.13
20000823,1505.97
20000824,1508.31
20000825,1506.45
20000828,1514.09
20000829,1509.84
20000830,1502.59
20000831,1517.68
20000901,1520.77
20000905,1507.08
20000906,1492.25
20000907,1502.51
20000908,1494.50
20000911,1489.26
20000912,1481.99
20000913,1484.91
20000914,1480.87
20000915,1465.81
20000918,1444.51
20000919,1459.90
20000920,1451.34
20000921,1449.05
20000922,1448.72
20000925,1439.03
20000926,1427.21
20000927,1426.57
20000928,1458.29
20000929,1436.51
20001002,1436.23
20001003,1426.46
20001004,1434.32
20001005,1436.28
20001006,1408.99
20001009,1402.03
20001010,1387.02
20001011,1364.59
20001012,1329.78
20001013,1374.17
20001016,1374.62
20001017,1349.97
20001018,1342.13
20001019,1388.76
20001020,1396.93
20001023,1395.78
20001024,1398.13
20001025,1364.90
20001026,1364.44
20001027,1379.58
20001030,1398.66
20001031,1429.40
20001101,1421.22
20001102,1428.32
20001103,1426.69
20001106,1432.19
20001107,1431.87
20001108,1409.28
20001109,1400.14
20001110,1365.98
20001113,1351.26
20001114,1382.95
20001115,1389.81
20001116,1372.32
20001117,1367.72
20001120,1342.62
20001121,1347.35
20001122,1322.36
20001124,1341.77
20001127,1348.97
20001128,1336.09
20001129,1341.93
20001130,1314.95
20001201,1315.23
20001204,1324.97
20001205,1376.54
20001206,1351.46
20001207,1343.55
20001208,1369.89
20001211,1380.20
20001212,1371.18
20001213,1359.99
20001214,1340.93
20001215,1312.15
20001218,1322.74
20001219,1305.60
20001220,1264.74
20001221,1274.86
20001222,1305.97
20001226,1315.19
20001227,1328.92
20001228,1334.22
20001229,1320.28
20010102,1283.27
20010103,1347.56
20010104,1333.34
20010105,1298.35
20010108,1295.86
20010109,1300.80
20010110,1313.27
20010111,1326.82
20010112,1318.32
20010116,1326.65
20010117,1329.47
20010118,1347.97
20010119,1342.54
20010122,1342.90
20010123,1360.40
20010124,1364.30
20010125,1357.51
20010126,1354.95
20010129,1364.17
20010130,1373.73
20010131,1366.01
20010201,1373.47
20010202,1349.47
20010205,1354.31
20010206,1352.26
20010207,1340.89
20010208,1332.53
20010209,1314.76
20010212,1330.31
20010213,1318.80
20010214,1315.92
20010215,1326.61
20010216,1301.53
20010220,1278.94
20010221,1255.27
20010222,1252.82
20010223,1245.86
20010226,1267.65
20010227,1257.94
20010228,1239.94
20010301,1241.23
20010302,1234.18
20010305,1241.41
20010306,1253.80
20010307,1261.89
20010308,1264.74
20010309,1233.42
20010312,1180.16
20010313,1197.66
20010314,1166.71
20010315,1173.56
20010316,1150.53
20010319,1170.81
20010320,1142.62
20010321,1122.14
20010322,1117.58
20010323,1139.83
20010326,1152.69
20010327,1182.17
20010328,1153.29
20010329,1147.95
20010330,1160.33
20010402,1145.87
20010403,1106.46
20010404,1103.25
20010405,1151.44
20010406,1128.43
20010409,1137.59
20010410,1168.38
20010411,1165.89
20010412,1183.50
20010416,1179.68
20010417,1191.81
20010418,1238.16
20010419,1253.70
20010420,1242.98
20010423,1224.36
20010424,1209.47
20010425,1228.75
20010426,1234.52
20010427,1253.05
20010430,1249.46
20010501,1266.44
20010502,1267.43
20010503,1248.58
20010504,1266.61
20010507,1263.51
20010508,1261.20
20010509,1255.54
20010510,1255.18
20010511,1245.67
20010514,1248.92
20010515,1249.44
20010516,1284.99
20010517,1288.49
20010518,1291.96
20010521,1312.83
20010522,1309.38
20010523,1289.05
20010524,1293.17
20010525,1277.89
20010529,1267.93
20010530,1248.08
20010531,1255.82
20010601,1260.67
20010604,1267.11
20010605,1283.57
20010606,1270.03
20010607,1276.96
20010608,1264.96
20010611,1254.39
20010612,1255.85
20010613,1241.60
20010614,1219.87
20010615,1214.36
20010618,1208.43
20010619,1212.58
20010620,1223.14
20010621,1237.04
20010622,1225.35
20010625,1218.60
20010626,1216.76
20010627,1211.07
20010628,1226.20
20010629,1224.42
20010702,1236.71
20010703,1234.45
20010705,1219.24
20010706,1190.59
20010709,1198.78
20010710,1181.52
20010711,1180.18
20010712,1208.14
20010713,1215.68
20010716,1202.45
20010717,1214.44
20010718,1207.71
20010719,1215.02
20010720,1210.85
20010723,1191.03
20010724,1171.65
20010725,1190.49
20010726,1202.93
20010727,1205.82
20010730,1204.52
20010731,1211.23
20010801,1215.93
20010802,1220.75
20010803,1214.35
20010806,1200.48
20010807,1204.40
20010808,1183.53
20010809,1183.43
20010810,1190.16
20010813,1191.29
20010814,1186.73
20010815,1178.02
20010816,1181.66
20010817,1161.97
20010820,1171.41
20010821,1157.26
20010822,1165.31
20010823,1162.09
20010824,1184.93
20010827,1179.21
20010828,1161.51
20010829,1148.60
20010830,1129.03
20010831,1133.58
20010904,1132.94
20010905,1131.74
20010906,1106.40
20010907,1085.78
20010910,1092.54
20010917,1038.77
20010918,1032.74
20010919,1016.10
20010920,984.54
20010921,965.80
20010924,1003.45
20010925,1012.27
20010926,1007.04
20010927,1018.61
20010928,1040.94
20011001,1038.55
20011002,1051.33
20011003,1072.28
20011004,1069.63
20011005,1071.38
20011008,1062.44
20011009,1056.75
20011010,1080.99
20011011,1097.43
20011012,1091.65
20011015,1089.98
20011016,1097.54
20011017,1077.09
20011018,1068.61
20011019,1073.48
20011022,1089.90
20011023,1084.78
20011024,1085.20
20011025,1100.09
20011026,1104.61
20011029,1078.30
20011030,1059.79
20011031,1059.78
20011101,1084.10
20011102,1087.20
20011105,1102.84
20011106,1118.86
20011107,1115.80
20011108,1118.54
20011109,1120.31
20011112,1118.33
20011113,1139.09
20011114,1141.21
20011115,1142.24
20011116,1138.65
20011119,1151.06
20011120,1142.66
20011121,1137.03
20011123,1150.34
20011126,1157.42
20011127,1149.50
20011128,1128.52
20011129,1140.20
20011130,1139.45
20011203,1129.90
20011204,1144.80
20011205,1170.35
20011206,1167.10
20011207,1158.31
20011210,1139.93
20011211,1136.76
20011212,1137.07
20011213,1119.38
20011214,1123.09
20011217,1134.36
20011218,1142.92
20011219,1149.56
20011220,1139.93
20011221,1144.89
20011224,1144.65
20011226,1149.37
20011227,1157.13
20011228,1161.02
20011231,1148.08
20020102,1154.67
20020103,1165.27
20020104,1172.51
20020107,1164.89
20020108,1160.71
20020109,1155.14
20020110,1156.55
20020111,1145.60
20020114,1138.41
20020115,1146.19
20020116,1127.57
20020117,1138.88
20020118,1127.58
20020122,1119.31
20020123,1128.18
20020124,1132.15
20020125,1133.28
20020128,1133.06
20020129,1100.64
20020130,1113.57
20020131,1130.20
20020201,1122.20
20020204,1094.44
20020205,1090.02
20020206,1083.51
20020207,1080.17
20020208,1096.22
20020211,1111.94
20020212,1107.50
20020213,1118.51
20020214,1116.48
20020215,1104.18
20020219,1083.34
20020220,1097.98
20020221,1080.95
20020222,1089.84
20020225,1109.43
20020226,1109.38
20020227,1109.89
20020228,1106.73
20020301,1131.78
20020304,1153.84
20020305,1146.14
20020306,1162.77
20020307,1157.54
20020308,1164.31
20020311,1168.26
20020312,1165.58
20020313,1154.09
20020314,1153.04
20020315,1166.16
20020318,1165.55
20020319,1170.29
20020320,1151.85
20020321,1153.59
20020322,1148.70
20020325,1131.87
20020326,1138.49
20020327,1144.58
20020328,1147.39
20020401,1146.54
20020402,1136.76
20020403,1125.40
20020404,1126.34
20020405,1122.73
20020408,1125.29
20020409,1117.80
20020410,1130.47
20020411,1103.69
20020412,1111.01
20020415,1102.55
20020416,1128.37
20020417,1126.07
20020418,1124.47
20020419,1125.17
20020422,1107.83
20020423,1100.96
20020424,1093.14
20020425,1091.48
20020426,1076.32
20020429,1065.45
20020430,1076.92
20020501,1086.46
20020502,1084.56
20020503,1073.43
20020506,1052.67
20020507,1049.49
20020508,1088.85
20020509,1073.01
20020510,1054.99
20020513,1074.56
20020514,1097.28
20020515,1091.07
20020516,1098.23
20020517,1106.59
20020520,1091.88
20020521,1079.88
20020522,1086.02
20020523,1097.08
20020524,1083.82
20020528,1074.55
20020529,1067.66
20020530,1064.66
20020531,1067.14
20020603,1040.68
20020604,1040.69
20020605,1049.90
20020606,1029.15
20020607,1027.53
20020610,1030.74
20020611,1013.60
20020612,1020.26
20020613,1009.56
20020614,1007.27
20020617,1036.17
20020618,1037.14
20020619,1019.99
20020620,1006.29
20020621,989.14
20020624,992.72
20020625,976.14
20020626,973.53
20020627,990.64
20020628,989.81
20020701,968.65
20020702,948.09
20020703,953.99
20020705,989.03
20020708,976.98
20020709,952.83
20020710,920.47
20020711,927.37
20020712,921.39
20020715,917.93
20020716,901.05
20020717,906.04
20020718,881.56
20020719,847.76
20020722,819.85
20020723,797.70
20020724,843.42
20020725,838.68
20020726,852.84
20020729,898.96
20020730,902.78
20020731,911.62
20020801,884.66
20020802,864.24
20020805,834.60
20020806,859.57
20020807,876.77
20020808,905.46
20020809,908.64
20020812,903.80
20020813,884.21
20020814,919.62
20020815,930.25
20020816,928.77
20020819,950.72
20020820,937.43
20020821,949.36
20020822,962.70
20020823,940.86
20020826,947.95
20020827,934.82
20020828,917.87
20020829,917.80
20020830,916.07
20020903,878.02
20020904,893.40
20020905,879.15
20020906,893.92
20020909,902.96
20020910,909.58
20020911,909.45
20020912,886.91
20020913,889.81
20020916,891.10
20020917,873.52
20020918,869.46
20020919,843.32
20020920,845.39
20020923,833.70
20020924,819.29
20020925,839.66
20020926,854.95
20020927,827.37
20020930,815.29
20021001,847.91
20021002,827.91
20021003,818.95
20021004,800.58
20021007,785.28
20021008,798.55
20021009,776.76
20021010,803.92
20021011,835.32
20021014,841.44
20021015,881.27
20021016,860.02
20021017,879.20
20021018,884.39
20021021,899.72
20021022,890.16
20021023,896.14
20021024,882.50
20021025,897.65
20021028,890.23
20021029,882.15
20021030,890.71
20021031,885.76
20021101,900.96
20021104,908.34
20021105,915.39
20021106,923.76
20021107,902.65
20021108,894.74
20021111,876.19
20021112,882.95
20021113,882.53
20021114,904.27
20021115,909.83
20021118,900.36
20021119,896.74
20021120,914.15
20021121,933.76
20021122,930.55
20021125,932.88
20021126,913.31
20021127,938.87
20021129,936.31
20021202,934.53
20021203,920.75
20021204,917.57
20021205,906.55
20021206,912.23
20021209,892.00
20021210,904.45
20021211,904.96
20021212,901.59
20021213,889.48
20021216,910.40
20021217,902.99
20021218,891.12
20021219,884.25
20021220,895.75
20021223,897.38
20021224,892.47
20021226,889.66
20021227,875.40
20021230,879.39
20021231,879.82
20030102,909.03
20030103,908.59
20030106,929.01
20030107,922.93
20030108,909.93
20030109,927.58
20030110,927.57
20030113,926.26
20030114,931.66
20030115,918.22
20030116,914.60
20030117,901.78
20030121,887.62
20030122,878.36
20030123,887.34
20030124,861.40
20030127,847.48
20030128,858.54
20030129,864.36
20030130,844.61
20030131,855.70
20030203,860.32
20030204,848.20
20030205,843.59
20030206,838.15
20030207,829.69
20030210,835.97
20030211,829.20
20030212,818.68
20030213,817.37
20030214,834.89
20030218,851.17
20030219,845.13
20030220,837.10
20030221,848.17
20030224,832.58
20030225,838.57
20030226,827.55
20030227,837.28
20030228,841.15
20030303,834.81
20030304,821.99
20030305,829.85
20030306,822.10
20030307,828.89
20030310,807.48
20030311,800.73
20030312,804.19
20030313,831.90
20030314,833.27
20030317,862.79
20030318,866.45
20030319,874.02
20030320,875.67
20030321,895.79
20030324,864.23
20030325,874.74
20030326,869.95
20030327,868.52
20030328,863.50
20030331,848.18
20030401,858.48
20030402,880.90
20030403,876.45
20030404,878.85
20030407,879.93
20030408,878.29
20030409,865.99
20030410,871.58
20030411,868.30
20030414,885.23
20030415,890.81
20030416,879.91
20030417,893.58
20030421,892.01
20030422,911.37
20030423,919.02
20030424,911.43
20030425,898.81
20030428,914.84
20030429,917.84
20030430,916.92
20030501,916.30
20030502,930.08
20030505,926.55
20030506,934.39
20030507,929.62
20030508,920.27
20030509,933.41
20030512,945.11
20030513,942.30
20030514,939.28
20030515,946.67
20030516,944.30
20030519,920.77
20030520,919.73
20030521,923.42
20030522,931.87
20030523,933.22
20030527,951.48
20030528,953.22
20030529,949.64
20030530,963.59
20030602,967.00
20030603,971.56
20030604,986.24
20030605,990.14
20030606,987.76
20030609,975.93
20030610,984.84
20030611,997.48
20030612,998.51
20030613,988.61
20030616,1010.74
20030617,1011.66
20030618,1010.09
20030619,994.70
20030620,995.69
20030623,981.64
20030624,983.44
20030625,975.31
20030626,985.82
20030627,976.22
20030630,974.50
20030701,982.32
20030702,993.76
20030703,985.70
20030707,1004.42
20030708,1007.84
20030709,1002.21
20030710,988.70
20030711,998.14
20030714,1003.86
20030715,1000.42
20030716,994.00
20030717,981.73
20030718,993.32
20030721,978.80
20030722,988.11
20030723,988.61
20030724,981.60
20030725,998.68
20030728,996.52
20030729,989.28
20030730,987.49
20030731,990.31
20030801,980.15
20030804,982.82
20030805,965.46
20030806,967.08
20030807,974.12
20030808,977.59
20030811,980.59
20030812,990.35
20030813,984.03
20030814,990.51
20030815,990.67
20030818,999.74
20030819,1002.35
20030820,1000.30
20030821,1003.27
20030822,993.06
20030825,993.71
20030826,996.73
20030827,996.79
20030828,1002.84
20030829,1008.01
20030902,1021.99
20030903,1026.27
20030904,1027.97
20030905,1021.39
20030908,1031.64
20030909,1023.17
20030910,1010.92
20030911,1016.42
20030912,1018.63
20030915,1014.81
20030916,1029.32
20030917,1025.97
20030918,1039.58
20030919,1036.30
20030922,1022.82
20030923,1029.03
20030924,1009.38
20030925,1003.27
20030926,996.85
20030929,1006.58
20030930,995.97
20031001,1018.22
20031002,1020.24
20031003,1029.85
20031006,1034.35
20031007,1039.25
20031008,1033.78
20031009,1038.73
20031010,1038.06
20031013,1045.35
20031014,1049.48
20031015,1046.76
20031016,1050.07
20031017,1039.32
20031020,1044.68
20031021,1046.03
20031022,1030.36
20031023,1033.77
20031024,1028.91
20031027,1031.13
20031028,1046.79
20031029,1048.11
20031030,1046.94
20031031,1050.71
20031103,1059.02
20031104,1053.25
20031105,1051.81
20031106,1058.05
20031107,1053.21
20031110,1047.11
20031111,1046.57
20031112,1058.56
20031113,1058.41
20031114,1050.35
20031117,1043.63
20031118,1034.15
20031119,1042.44
20031120,1033.65
20031121,1035.28
20031124,1052.08
20031125,1053.89
20031126,1058.45
20031128,1058.20
20031201,1070.12
20031202,1066.62
20031203,1064.73
20031204,1069.72
20031205,1061.50
20031208,1069.30
20031209,1060.18
20031210,1059.05
20031211,1071.21
20031212,1074.14
20031215,1068.04
20031216,1075.13
20031217,1076.48
20031218,1089.18
20031219,1088.67
20031222,1092.94
20031223,1096.02
20031224,1094.04
20031226,1095.89
20031229,1109.48
20031230,1109.64
20031231,1111.92
20040102,1108.48
20040105,1122.22
20040106,1123.67
20040107,1126.33
20040108,1131.92
20040109,1121.86
20040112,1127.23
20040113,1121.22
20040114,1130.52
20040115,1132.05
20040116,1139.83
20040120,1138.77
20040121,1147.62
20040122,1143.94
20040123,1141.55
20040126,1155.37
20040127,1144.05
20040128,1128.48
20040129,1134.11
20040130,1131.13
20040202,1135.26
20040203,1136.03
20040204,1126.52
20040205,1128.59
20040206,1142.76
20040209,1139.81
20040210,1145.54
20040211,1157.76
20040212,1152.11
20040213,1145.81
20040217,1156.99
20040218,1151.82
20040219,1147.06
20040220,1144.11
20040223,1140.99
20040224,1139.09
20040225,1143.67
20040226,1144.91
20040227,1144.94
20040301,1155.96
20040302,1149.10
20040303,1151.04
20040304,1154.88
20040305,1156.87
20040308,1147.21
20040309,1140.58
20040310,1123.89
20040311,1106.78
20040312,1120.57
20040315,1104.49
20040316,1110.70
20040317,1123.75
20040318,1122.32
20040319,1109.78
20040322,1095.40
20040323,1093.95
20040324,1091.33
20040325,1109.19
20040326,1108.06
20040329,1122.47
20040330,1127.00
20040331,1126.21
20040401,1132.17
20040402,1141.81
20040405,1150.57
20040406,1148.16
20040407,1140.53
20040408,1139.32
20040412,1145.20
20040413,1129.44
20040414,1128.17
20040415,1128.84
20040416,1134.61
20040419,1135.82
20040420,1118.15
20040421,1124.09
20040422,1139.93
20040423,1140.60
20040426,1135.53
20040427,1138.11
20040428,1122.41
20040429,1113.89
20040430,1107.30
20040503,1117.49
20040504,1119.55
20040505,1121.53
20040506,1113.99
20040507,1098.70
20040510,1087.12
20040511,1095.45
20040512,1097.28
20040513,1096.44
20040514,1095.70
20040517,1084.10
20040518,1091.49
20040519,1088.68
20040520,1089.19
20040521,1093.56
20040524,1095.41
20040525,1113.05
20040526,1114.94
20040527,1121.28
20040528,1120.68
20040601,1121.20
20040602,1124.99
20040603,1116.64
20040604,1122.50
20040607,1140.42
20040608,1142.18
20040609,1131.33
20040610,1136.47
20040614,1125.29
20040615,1132.01
20040616,1133.56
20040617,1132.05
20040618,1135.02
20040621,1130.30
20040622,1134.41
20040623,1144.06
20040624,1140.65
20040625,1134.43
20040628,1133.35
20040629,1136.20
20040630,1140.84
20040701,1128.94
20040702,1125.38
20040706,1116.21
20040707,1118.33
20040708,1109.11
20040709,1112.81
20040712,1114.35
20040713,1115.14
20040714,1111.47
20040715,1106.69
20040716,1101.39
20040719,1100.90
20040720,1108.67
20040721,1093.88
20040722,1096.84
20040723,1086.20
20040726,1084.06
20040727,1094.83
20040728,1095.42
20040729,1100.43
20040730,1101.72
20040802,1106.62
20040803,1099.69
20040804,1098.63
20040805,1080.70
20040806,1063.97
20040809,1065.22
20040810,1079.04
20040811,1075.79
20040812,1063.23
20040813,1064.80
20040816,1079.34
20040817,1081.71
20040818,1095.17
20040819,1091.23
20040820,1098.35
20040823,1095.68
20040824,1096.19
20040825,1104.96
20040826,1105.09
20040827,1107.77
20040830,1099.15
20040831,1104.24
20040901,1105.91
20040902,1118.31
20040903,1113.63
20040907,1121.30
20040908,1116.27
20040909,1118.38
20040910,1123.92
